DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
2/12/2020,MOHK,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,7.5,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,8,Strongylocentrotus purpuratus,Purple Urchin
2/12/2020,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/12/2020,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,CONTROL,10.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/13/2020,IVEE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/13/2020,IVEE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
